VFB_ID	external_IDs	cell_types
VFB_001011me	['5994210']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_001011mf	['6097229']	['wind sensitive wedge projection neuron', 'tier 2 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011mo	['6645033']	['adult CSD interneuron']
VFB_001011o1	['8543282']	['adult olfactory receptor neuron Or43b']
VFB_00101311	['2153398']	['adult wedge projection neuron 4']
VFB_001011mp	['6715465']	['adult olfactory receptor neuron Or56a']
VFB_001011o2	['8552643']	['adult olfactory receptor neuron Ir92a']
VFB_00101312	['2198365']	['adult lateral horn AV2b2 neuron']
VFB_001011mq	['6792329']	['wind sensitive wedge projection neuron', 'tier 3 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011o3	['8552754']	['adult olfactory receptor neuron Ir92a']
VFB_00101313	['2227995']	['adult wedge projection neuron 1', 'neuron']
VFB_001011mr	['7018632']	['bilateral local interneuron of the adult antennal lobe']
VFB_001011o4	['8594279']	['adult olfactory receptor neuron Or19']
VFB_001011mk	['6209269']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_001011ml	['6478900']	['tier 3 bilaterally projecting wind sensitive wedge projection neuron', 'wind sensitive wedge projection neuron']
VFB_001011mm	['6535884']	['adult olfactory receptor neuron Or56a']
VFB_001011mn	['6621981']	['adult olfactory receptor neuron Or43b']
VFB_001011o0	['8540881']	['adult SIMPAL neuron', 'neuron']
VFB_00101310	['2130631']	['adult lateral horn PV6a3 neuron']
VFB_001011mw	['7179501']	['adult olfactory receptor neuron Or42b']
VFB_001011o9	['8677211']	['adult olfactory receptor neuron Or85a']
VFB_00101319	['2684792']	['adult lateral horn AV1a1 neuron']
VFB_001011mx	['7179547']	['adult olfactory receptor neuron Or42b']
VFB_001011my	['7179613']	['adult olfactory receptor neuron Or42b']
VFB_001011mz	['7276604']	['tier 3 bilaterally projecting wind sensitive wedge projection neuron', 'wind sensitive wedge projection neuron']
VFB_001011ms	['7161775']	['adult olfactory receptor neuron Or42b']
VFB_001011o5	['8633531']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_00101315	['2402951']	['adult lateral horn AD1d1 neuron']
VFB_001011mt	['7167832']	['adult olfactory receptor neuron Or42b']
VFB_001011o6	['8633612']	['adult local interneuron of the ventral ALv2 neuroblast']
VFB_00101316	['2425247']	['adult lateral horn PV5a2 neuron']
VFB_001011mu	['7179380']	['adult olfactory receptor neuron Or42b']
VFB_001011o7	['8672384']	['adult olfactory receptor neuron Or85a']
VFB_00101317	['2548003']	['adult lateral horn PV4a10 neuron', 'neuron']
VFB_001011mv	['7179492']	['adult olfactory receptor neuron Or42b']
VFB_001011o8	['8674892']	['adult olfactory receptor neuron Or85a']
VFB_00101318	['2638597']	['adult lateral horn AV2b1 neuron']
VFB_001011na	['7349865']	['adult olfactory receptor neuron Or56a']
VFB_001011nb	['7349870']	['adult olfactory receptor neuron Or56a']
VFB_001011nc	['7363590']	['adult olfactory receptor neuron Or56a']
VFB_001011nh	['7462291']	['adult olfactory receptor neuron Or56a']
VFB_001011ni	['7490384']	['adult olfactory receptor neuron Or56a']
VFB_001011nj	['7490413']	['adult olfactory receptor neuron Or56a']
VFB_001011nk	['7702725']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_001011nd	['7363897']	['adult olfactory receptor neuron Or56a']
VFB_001011ne	['7364280']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_001011nf	['7365232']	['adult local interneuron of the ventral ALv2 neuroblast']
VFB_001011ng	['7365266']	['adult olfactory receptor neuron Or56a']
VFB_001011np	['8382638']	['adult olfactory receptor neuron Or43b']
VFB_001011p2	['11161904']	['adult olfactory receptor neuron Or42b']
VFB_00101322	['2851242']	['neuron', 'adult lateral horn AV4g1 neuron']
VFB_001011nq	['8382644']	['adult olfactory receptor neuron Or43b']
VFB_001011p3	['11355584']	['adult olfactory receptor neuron Or19']
VFB_00101323	['2969221']	['adult lateral horn AD1c1 neuron', 'neuron']
VFB_001011nr	['8382651']	['adult olfactory receptor neuron Or43b']
VFB_001011p4	['11633437']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_00101324	['3075158']	['adult lateral horn AD1b2 neuron']
VFB_001011ns	['8404202']	['local interneuron of adult antennal lobe']
VFB_001011p5	['11673863']	['adult olfactory receptor neuron Or42b']
VFB_00101325	['3078257']	['adult lateral horn AD1b2 neuron']
VFB_001011nl	['7961811']	['adult olfactory receptor neuron Ir92a']
VFB_001011nm	['8149476']	['adult local interneuron of the ventral ALv2 neuroblast']
VFB_001011nn	['8149505']	['bilateral local interneuron of the adult antennal lobe']
VFB_001011p0	['11085282']	['adult olfactory receptor neuron Or85a']
VFB_00101320	['2794070']	['adult lateral horn AV1a3 neuron']
VFB_001011no	['8382473']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_001011p1	['11085290']	['adult olfactory receptor neuron Or85a']
VFB_00101321	['2842610']	['adult lateral horn AD1b2 neuron']
VFB_001011nx	['8490608']	['adult olfactory receptor neuron Or56a']
VFB_001011ny	['8490628']	['adult olfactory receptor neuron Or56a']
VFB_001011nz	['8490635']	['adult olfactory receptor neuron Or56a']
VFB_001011nt	['8409238']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_001011p6	['11673877']	['adult olfactory receptor neuron Or42b']
VFB_00101326	['3080086']	['adult lateral horn AD1b2 neuron']
VFB_001011nu	['8411733']	['adult olfactory receptor neuron Or9a']
VFB_001011p7	['11720855']	['adult olfactory receptor neuron Or42b']
VFB_00101327	['3080225']	['adult lateral horn AD1b2 neuron']
VFB_001011nv	['8451180']	['local interneuron of adult antennal lobe']
VFB_001011p8	['11720861']	['adult olfactory receptor neuron Or42b']
VFB_00101328	['3136591']	['adult lateral horn PV2c1 neuron']
VFB_001011nw	['8490593']	['adult olfactory receptor neuron Or56a']
VFB_001011p9	['11774082']	['adult olfactory receptor neuron Or19']
VFB_00101329	['3367291']	['adult lateral horn PV4a7 neuron']
VFB_001011m0	['5115064']	['local interneuron of adult antennal lobe']
VFB_001011m1	['5157807']	['neuron', 'adult SIMPAL neuron']
VFB_001011m2	['5157896']	['adult olfactory receptor neuron Or19']
VFB_001011ku	['1989293']	['adult olfactory receptor neuron Or56a']
VFB_001011m7	['5219918']	['neuron', 'adult sparse ABAF antennal lobe local neuron']
VFB_001011kv	['1989493']	['adult olfactory receptor neuron Or19']
VFB_001011m8	['5243155']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_001011kw	['1990940']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_001011m9	['5530489']	['adult olfactory receptor neuron Ir92a']
VFB_001011kx	['2825182']	['local interneuron of adult antennal lobe']
VFB_001011m3	['5158081']	['adult olfactory receptor neuron Or19']
VFB_001011kr	['720956']	['wind sensitive wedge projection neuron', 'tier 3 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011m4	['5164684']	['adult olfactory receptor neuron Or19']
VFB_001011ks	['829827']	['neuron', 'adult dense ABAF antennal lobe local neuron']
VFB_001011m5	['5171464']	['local interneuron of adult antennal lobe']
VFB_001011kt	['1783540']	['adult olfactory receptor neuron Or56a']
VFB_001011m6	['5184269']	['adult olfactory receptor neuron Ir92a']
VFB_001011la	['3808955']	['adult local interneuron of the ventral ALv2 neuroblast']
VFB_001011ky	['2849437']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_001011kz	['2851276']	['local interneuron of adult antennal lobe']
VFB_001011lf	['3823828']	['adult olfactory receptor neuron Or19']
VFB_001011lg	['3823842']	['adult olfactory receptor neuron Or19']
VFB_001011lh	['3871868']	['tier 3 bilaterally projecting wind sensitive wedge projection neuron', 'wind sensitive wedge projection neuron']
VFB_001011li	['4079928']	['adult olfactory receptor neuron Or42b']
VFB_001011lb	['3821611']	['wind sensitive wedge projection neuron', 'tier 1 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011lc	['3823702']	['local interneuron of adult antennal lobe']
VFB_001011ld	['3823762']	['adult olfactory receptor neuron Or19']
VFB_001011le	['3823793']	['adult olfactory receptor neuron Or19']
VFB_001011ln	['4081200']	['adult olfactory receptor neuron Or42b']
VFB_001011n0	['7278969']	['adult olfactory receptor neuron Or67d']
VFB_00101300	['1710793']	['adult lateral horn PV4a1 neuron', 'neuron']
VFB_001011lo	['4095049']	['adult olfactory receptor neuron Ir92a']
VFB_001011n1	['7278989']	['local interneuron of adult antennal lobe']
VFB_001011lp	['4271367']	['tier 3 bilaterally projecting wind sensitive wedge projection neuron', 'wind sensitive wedge projection neuron']
VFB_001011n2	['7298321']	['neuron', 'adult patchy antennal lobe local neuron']
VFB_00101302	['1853423']	['adult lateral horn AV4a4 neuron']
VFB_001011lq	['4799868']	['local interneuron of adult antennal lobe']
VFB_001011n3	['7298505']	['antennal lobe local neuron 6']
VFB_00101303	['1869224']	['adult lateral horn PV4d4 neuron']
VFB_001011lj	['4081029']	['adult olfactory receptor neuron Or42b']
VFB_001011lk	['4081141']	['adult olfactory receptor neuron Or42b']
VFB_001011ll	['4081183']	['adult olfactory receptor neuron Or42b']
VFB_001011lm	['4081193']	['adult olfactory receptor neuron Or42b']
VFB_001011lv	['5111160']	['local interneuron of adult antennal lobe']
VFB_001011n8	['7348208']	['adult olfactory receptor neuron Or56a']
VFB_00101308	['1967891']	['adult lateral horn AV4b4 neuron']
VFB_001011lw	['5111282']	['adult olfactory receptor neuron Or85a']
VFB_001011n9	['7349832']	['adult olfactory receptor neuron Or56a']
VFB_00101309	['2096700']	['adult lateral horn PV4b3 neuron']
VFB_001011lx	['5111360']	['adult olfactory receptor neuron Or85a']
VFB_001011ly	['5114950']	['local interneuron of adult antennal lobe']
VFB_001011lr	['5007809']	['adult olfactory receptor neuron Or56a']
VFB_001011n4	['7298540']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_00101304	['1870230']	['neuron', 'adult lateral horn AV2a3 neuron']
VFB_001011ls	['5038796']	['adult olfactory receptor neuron Or85a']
VFB_001011n5	['7298614']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_00101305	['1879479']	['neuron', 'adult lateral horn AD1f4 neuron']
VFB_001011lt	['5110857']	['adult olfactory receptor neuron Or85a']
VFB_001011n6	['7337521']	['adult olfactory receptor neuron Or56a']
VFB_00101306	['1911124']	['adult lateral horn AV4a4 neuron']
VFB_001011lu	['5111043']	['local interneuron of adult antennal lobe']
VFB_001011n7	['7348199']	['adult patchy antennal lobe local neuron', 'neuron']
VFB_00101307	['1967862']	['adult lateral horn AV1a2 neuron']
VFB_001011l0	['2891306']	['adult dense ABAF antennal lobe local neuron', 'neuron']
VFB_001011l1	['3077882']	['neuron', 'adult SIMPAL neuron']
VFB_001011l6	['3755537']	['wind sensitive wedge projection neuron', 'tier 2 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011l7	['3802286']	['adult olfactory receptor neuron Or56a']
VFB_001011l8	['3808894']	['adult olfactory receptor neuron Or19']
VFB_001011l9	['3808901']	['adult olfactory receptor neuron Or19']
VFB_001011l2	['3085783']	['adult SIMPAL neuron', 'neuron']
VFB_001011l3	['3601125']	['wind sensitive wedge projection neuron', 'tier 1 bilaterally projecting wind sensitive wedge projection neuron']
VFB_001011l4	['3644717']	['adult superior medial protocerebrum neuron 183', 'neuron']
VFB_001011l5	['3721315']	['adult CSD interneuron']
VFB_00101193	['60799']	['adult antennal lobe projection neuron DM6 adPN']
VFB_00101194	['68697']	['adult antennal lobe projection neuron DM6 adPN']
VFB_00101195	['51080']	['adult antennal lobe projection neuron VA1v adPN']
VFB_00101196	['52106']	['adult antennal lobe projection neuron VA1v adPN']
VFB_00101190	['51886']	['adult antennal lobe projection neuron VM2 adPN']
VFB_00101191	['54072']	['adult antennal lobe projection neuron VM2 adPN']
VFB_00101192	['57307']	['adult antennal lobe projection neuron DM6 adPN']
VFB_00101197	['55125']	['adult antennal lobe projection neuron VA1v adPN']
VFB_00101198	['57246']	['adult antennal lobe projection neuron VA1v adPN']
VFB_00101199	['27295']	['adult antennal lobe projection neuron DA1 lPN']
VFB_00101171	['22132']	['adult antennal lobe projection neuron VC1 lPN']
VFB_00101172	['32399']	['adult antennal lobe projection neuron DC3 adPN']
VFB_00101173	['57241']	['adult antennal lobe projection neuron DC3 adPN']
VFB_00101174	['57414']	['adult antennal lobe projection neuron DC3 adPN']
VFB_00101170	['27048']	['adult antennal lobe projection neuron DP1l adPN']
VFB_00101179	['23432']	['adult antennal lobe projection neuron VA2 adPN']
VFB_00101175	['771242']	['adult antennal lobe projection neuron DC1 adPN']
VFB_00101176	['28876']	['adult antennal lobe projection neuron DM3 adPN']
VFB_00101177	['58686']	['adult antennal lobe projection neuron DP1m adPN']
VFB_00101178	['39668']	['adult antennal lobe projection neuron DL5 adPN']
VFB_00101182	['65762']	['adult antennal lobe projection neuron DC2 adPN']
VFB_00101183	['24622']	['adult antennal lobe projection neuron D adPN']
VFB_00101184	['35246']	['adult antennal lobe projection neuron D adPN']
VFB_00101185	['40637']	['adult antennal lobe projection neuron D adPN']
VFB_00101180	['1775706']	['adult antennal lobe projection neuron DL1 adPN']
VFB_00101181	['57402']	['adult antennal lobe projection neuron DC2 adPN']
VFB_00101186	['57319']	['adult antennal lobe projection neuron VA3 adPN']
VFB_00101187	['165303']	['adult antennal lobe projection neuron VA3 adPN']
VFB_00101188	['36390']	['adult antennal lobe projection neuron VA1d adPN']
VFB_00101189	['42421']	['adult antennal lobe projection neuron VA1d adPN']
VFB_00101150	['192423']	['adult antennal lobe projection neuron VP1d il2PN', 'adult uniglomerular antennal lobe projection neuron']
VFB_00101151	['203504']	['adult antennal lobe projection neuron VP1d il2PN', 'adult uniglomerular antennal lobe projection neuron']
VFB_00101152	['1149173']	['adult antennal lobe projection neuron VP4 vPN', 'adult uniglomerular antennal lobe projection neuron']
VFB_00101157	['57266']	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00101158	['57274']	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00101159	['57426']	['adult multiglomerular antennal lobe projection neuron', 'adult antennal lobe projection neuron VP1d++ lPN 1']
VFB_00101153	['37212']	['adult multiglomerular antennal lobe projection neuron', 'adult antennal lobe projection neuron VP1d++ lPN 1']
VFB_00101154	['37235']	['adult multiglomerular antennal lobe projection neuron', 'adult antennal lobe projection neuron VP1d++ lPN 1']
VFB_00101155	['49026']	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00101156	['57254']	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00101160	['57503']	['adult multiglomerular antennal lobe projection neuron', 'adult antennal lobe projection neuron VP1m+VP5 ilPN']
VFB_00101161	['59129']	['adult multiglomerular antennal lobe projection neuron adPN', 'adult antennal lobe projection neuron VC3 adPN', 'adult multiglomerular antennal lobe projection neuron']
VFB_00101162	['23569']	['adult antennal lobe projection neuron VA4 lPN']
VFB_00101168	['775731']	['adult antennal lobe projection neuron VM1 lPN']
VFB_00101169	['43539']	['adult antennal lobe projection neuron VM7v adPN']
VFB_00101164	['57410']	['adult antennal lobe projection neuron VA7l adPN']
VFB_00101165	['45242']	['adult antennal lobe projection neuron VC2 lPN']
VFB_00101166	['22976']	['adult antennal lobe projection neuron VL2p adPN']
VFB_00101167	['24726']	['adult antennal lobe projection neuron VM1 lPN']
VFB_00101135	['24251']	['adult antennal lobe projection neuron VM7v adPN']
VFB_00101136	['37250']	['adult antennal lobe projection neuron DA4m adPN']
VFB_00101137	['40306']	['adult antennal lobe projection neuron VM7d adPN']
VFB_00101138	['41578']	['adult antennal lobe projection neuron VC3 adPN', 'neuron']
VFB_00101132	['27884']	['adult uniglomerular antennal lobe projection neuron V ilPN']
VFB_00101133	['192547']	['adult uniglomerular antennal lobe projection neuron V ilPN']
VFB_00101134	['23134']	['adult antennal lobe projection neuron VC3 adPN', 'neuron']
VFB_00101139	['46800']	['neuron', 'adult antennal lobe projection neuron VC3 adPN']
VFB_00101140	['57003']	['neuron', 'adult antennal lobe projection neuron VM4 lvPN']
VFB_00101146	['1549518']	['neuron', 'mushroom body calyx-pedunculus arborizing neuron 2']
VFB_00101147	['23005']	['adult antennal lobe projection neuron lPN', 'adult antennal lobe projection neuron VP1d+VP4 l2PN1', 'adult multiglomerular antennal lobe projection neuron lPN']
VFB_00101148	['39254']	['adult uniglomerular antennal lobe projection neuron', 'adult antennal lobe projection neuron VM6 adPN']
VFB_00101149	['46105']	['adult uniglomerular antennal lobe projection neuron', 'adult uniglomerular antennal lobe projection neuron of SEZ', 'adult antennal lobe projection neuron VP1m+VP5 ilPN']
VFB_00101142	['57499']	['neuron', 'adult antennal lobe projection neuron VL1 ilPN']
VFB_00101143	['57516']	['adult antennal lobe projection neuron VP2+ adPN']
VFB_00101144	['73937']	['neuron', 'adult antennal lobe projection neuron VL1 ilPN']
VFB_00101145	['1530770']	['mushroom body calyx-pedunculus arborizing neuron 2', 'neuron']
VFB_001014wf	['538602']	"[""alpha\\'/beta\\' anterior-posterior Kenyon cell"", 'neuron']"
VFB_001014wg	['538775']	['gamma main Kenyon cell', 'neuron']
VFB_001014wh	['541622']	['neuron', 'gamma main Kenyon cell']
VFB_001014wi	['543145']	['neuron', 'alpha/beta core Kenyon cell']
VFB_001014wd	['245402']	['neuron', 'gamma main Kenyon cell']
VFB_001014we	['527842']	"[""alpha'/beta' middle Kenyon cell"", 'neuron']"
VFB_001014wj	['547719']	['gamma main Kenyon cell', 'neuron']
VFB_001014wk	['2718221']	['gamma main Kenyon cell', 'neuron']
VFB_001014ny	['15385365']	['adult neuron', 'neuron']
VFB_001014nz	['5486634']	['vaginal plate opening inhibitory neuron', 'neuron']
VFB_001014lw	['8949914']	['adult neuron', 'neuron']
VFB_001014n9	['11692492']	['adult subesophageal zone output neuron', 'neuron']
VFB_001014lx	['8950876']	['neuron', 'adult neuron']
VFB_001014ly	['8963508']	['neuron', 'adult neuron']
VFB_001014lz	['8964574']	['neuron', 'adult neuron']
VFB_001014md	['9768253']	['adult neuron', 'neuron']
VFB_001014me	['10004981']	['neuron', 'adult subesophageal zone output neuron']
VFB_001014mf	['10097281']	['adult neuron', 'neuron']
VFB_001014mg	['10139636']	['neuron', 'adult neuron']
VFB_001014ma	['9431812']	['adult neuron', 'neuron']
VFB_001014mb	['9484412']	['adult neuron', 'neuron']
VFB_001014mc	['9750962']	['adult neuron', 'neuron']
VFB_001014ml	['10787370']	['adult neuron', 'neuron']
VFB_001014mm	['10877097']	['neuron', 'adult neuron']
VFB_001014mn	['11122220']	['neuron', 'adult neuron']
VFB_001014o0	['5496946']	['vaginal plate opening excitatory neuron', 'neuron']
VFB_001014mo	['11149656']	['PAM01 neuron of ventral MB commissure', 'neuron']
VFB_001014o1	['5592796']	['vaginal plate opening inhibitory neuron', 'neuron']
VFB_001014mh	['10146430']	['neuron', 'adult neuron']
VFB_001014mi	['10693809']	['neuron', 'adult neuron']
